[2025-05-04 19:40:42.841] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367842841
[2025-05-04 19:40:42.858] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367842858
[2025-05-04 19:40:42.971] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367842971
[2025-05-04 19:40:43.079] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843079
[2025-05-04 19:40:43.190] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843189
[2025-05-04 19:40:43.301] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843301
[2025-05-04 19:40:43.341] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843341
[2025-05-04 19:40:43.408] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843408
[2025-05-04 19:40:43.520] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843520
[2025-05-04 19:40:43.625] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843625
[2025-05-04 19:40:43.740] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843740
[2025-05-04 19:40:43.841] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843841
[2025-05-04 19:40:43.847] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843847
[2025-05-04 19:40:43.957] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367843957
[2025-05-04 19:40:44.067] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844067
[2025-05-04 19:40:44.175] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844175
[2025-05-04 19:40:44.287] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844287
[2025-05-04 19:40:44.333] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844333
[2025-05-04 19:40:44.395] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844395
[2025-05-04 19:40:44.505] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844505
[2025-05-04 19:40:44.625] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844625
[2025-05-04 19:40:44.739] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844739
[2025-05-04 19:40:44.842] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844842
[2025-05-04 19:40:44.848] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844848
[2025-05-04 19:40:44.958] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367844958
[2025-05-04 19:40:45.069] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845069
[2025-05-04 19:40:45.175] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845175
[2025-05-04 19:40:45.291] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845291
[2025-05-04 19:40:45.336] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845336
[2025-05-04 19:40:45.392] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845392
[2025-05-04 19:40:45.507] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845507
[2025-05-04 19:40:45.615] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845615
[2025-05-04 19:40:45.724] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845724
[2025-05-04 19:40:45.835] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845835
[2025-05-04 19:40:45.841] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845841
[2025-05-04 19:40:45.942] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367845942
[2025-05-04 19:40:46.054] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846054
[2025-05-04 19:40:46.159] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846159
[2025-05-04 19:40:46.275] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846275
[2025-05-04 19:40:46.335] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846335
[2025-05-04 19:40:46.375] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846375
[2025-05-04 19:40:46.492] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846491
[2025-05-04 19:40:46.604] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846604
[2025-05-04 19:40:46.708] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846708
[2025-05-04 19:40:46.822] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846822
[2025-05-04 19:40:46.828] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846828
[2025-05-04 19:40:46.925] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367846925
[2025-05-04 19:40:47.041] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847041
[2025-05-04 19:40:47.142] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847142
[2025-05-04 19:40:47.257] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847257
[2025-05-04 19:40:47.341] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847341
[2025-05-04 19:40:47.365] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847365
[2025-05-04 19:40:47.476] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847476
[2025-05-04 19:40:47.584] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847584
[2025-05-04 19:40:47.692] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847692
[2025-05-04 19:40:47.803] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847803
[2025-05-04 19:40:47.841] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847841
[2025-05-04 19:40:47.908] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367847908
[2025-05-04 19:40:48.016] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848016
[2025-05-04 19:40:48.125] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848125
[2025-05-04 19:40:48.238] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848238
[2025-05-04 19:40:48.332] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848332
[2025-05-04 19:40:48.347] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848346
[2025-05-04 19:40:48.456] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848456
[2025-05-04 19:40:48.565] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848565
[2025-05-04 19:40:48.672] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848672
[2025-05-04 19:40:48.783] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848783
[2025-05-04 19:40:48.841] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848841
[2025-05-04 19:40:48.891] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367848891
[2025-05-04 19:40:49.002] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849002
[2025-05-04 19:40:49.124] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849124
[2025-05-04 19:40:49.225] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849225
[2025-05-04 19:40:49.342] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849342
[2025-05-04 19:40:49.348] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849348
[2025-05-04 19:40:49.442] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849442
[2025-05-04 19:40:49.559] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849559
[2025-05-04 19:40:49.659] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849659
[2025-05-04 19:40:49.775] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849775
[2025-05-04 19:40:49.839] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849839
[2025-05-04 19:40:49.888] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849888
[2025-05-04 19:40:49.992] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367849992
[2025-05-04 19:40:50.105] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850105
[2025-05-04 19:40:50.208] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850208
[2025-05-04 19:40:50.325] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850325
[2025-05-04 19:40:50.331] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850331
[2025-05-04 19:40:50.425] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850425
[2025-05-04 19:40:50.579] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850579
[2025-05-04 19:40:50.641] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850641
[2025-05-04 19:40:50.758] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850758
[2025-05-04 19:40:50.840] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850840
[2025-05-04 19:40:50.871] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850871
[2025-05-04 19:40:50.975] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367850975
[2025-05-04 19:40:51.089] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851089
[2025-05-04 19:40:51.192] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851192
[2025-05-04 19:40:51.303] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851303
[2025-05-04 19:40:51.338] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851338
[2025-05-04 19:40:51.408] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851408
[2025-05-04 19:40:51.517] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851517
[2025-05-04 19:40:51.625] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851625
[2025-05-04 19:40:51.741] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851741
[2025-05-04 19:40:51.830] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851830
[2025-05-04 19:40:51.846] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851846
[2025-05-04 19:40:51.959] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367851958
[2025-05-04 19:40:52.068] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852068
[2025-05-04 19:40:52.175] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852175
[2025-05-04 19:40:52.288] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852288
[2025-05-04 19:40:52.341] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852341
[2025-05-04 19:40:52.391] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852391
[2025-05-04 19:40:52.504] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852504
[2025-05-04 19:40:52.611] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852611
[2025-05-04 19:40:52.718] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852718
[2025-05-04 19:40:52.829] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852829
[2025-05-04 19:40:52.835] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852835
[2025-05-04 19:40:52.943] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367852943
[2025-05-04 19:40:53.051] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367853051
[2025-05-04 19:40:53.158] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367853158
[2025-05-04 19:40:53.275] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367853275
[2025-05-04 19:40:53.331] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367853331
[2025-05-04 19:40:53.374] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367853374
[2025-05-04 19:40:53.491] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367853491
[2025-05-04 19:40:53.643] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367853643
[2025-05-04 19:41:11.361] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367871361
[2025-05-04 19:41:11.472] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367871472
[2025-05-04 19:41:11.580] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367871580
[2025-05-04 19:41:11.608] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367871608
[2025-05-04 19:41:11.686] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367871686
[2025-05-04 19:41:11.797] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367871797
[2025-05-04 19:41:11.907] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367871907
[2025-05-04 19:41:12.017] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746367872017
[2025-05-04 19:46:43.581] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368203581
[2025-05-04 19:46:43.687] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368203687
[2025-05-04 19:46:43.799] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368203799
[2025-05-04 19:46:43.871] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368203871
[2025-05-04 19:46:43.921] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368203921
[2025-05-04 19:46:44.016] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204016
[2025-05-04 19:46:44.139] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204139
[2025-05-04 19:46:44.237] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204237
[2025-05-04 19:46:44.355] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204355
[2025-05-04 19:46:44.362] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204362
[2025-05-04 19:46:44.455] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204455
[2025-05-04 19:46:44.570] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204570
[2025-05-04 19:46:44.685] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204685
[2025-05-04 19:46:44.788] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204788
[2025-05-04 19:46:44.871] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204871
[2025-05-04 19:46:44.927] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368204927
[2025-05-04 19:46:45.005] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205005
[2025-05-04 19:46:45.121] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205121
[2025-05-04 19:46:45.221] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205221
[2025-05-04 19:46:45.338] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205338
[2025-05-04 19:46:45.370] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205370
[2025-05-04 19:46:45.437] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205437
[2025-05-04 19:46:45.555] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205555
[2025-05-04 19:46:45.667] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205667
[2025-05-04 19:46:45.771] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205771
[2025-05-04 19:46:45.870] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205870
[2025-05-04 19:46:45.875] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205875
[2025-05-04 19:46:45.988] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368205988
[2025-05-04 19:46:46.103] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206103
[2025-05-04 19:46:46.204] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206204
[2025-05-04 19:46:46.319] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206319
[2025-05-04 19:46:46.367] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206367
[2025-05-04 19:46:46.421] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206421
[2025-05-04 19:46:46.536] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206536
[2025-05-04 19:46:46.645] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206645
[2025-05-04 19:46:46.755] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206755
[2025-05-04 19:46:46.866] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206865
[2025-05-04 19:46:46.871] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206871
[2025-05-04 19:46:46.971] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368206971
[2025-05-04 19:46:47.084] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207084
[2025-05-04 19:46:47.188] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207188
[2025-05-04 19:46:47.302] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207302
[2025-05-04 19:46:47.365] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207365
[2025-05-04 19:46:47.413] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207413
[2025-05-04 19:46:47.521] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207521
[2025-05-04 19:46:47.632] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207632
[2025-05-04 19:46:47.737] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207737
[2025-05-04 19:46:47.852] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207852
[2025-05-04 19:46:47.859] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207859
[2025-05-04 19:46:47.955] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368207955
[2025-05-04 19:46:48.069] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208069
[2025-05-04 19:46:48.179] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208179
[2025-05-04 19:46:48.287] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208287
[2025-05-04 19:46:48.371] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208371
[2025-05-04 19:46:48.395] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208395
[2025-05-04 19:46:48.504] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208504
[2025-05-04 19:46:48.613] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208613
[2025-05-04 19:46:48.721] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208721
[2025-05-04 19:46:48.829] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208829
[2025-05-04 19:46:48.860] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208860
[2025-05-04 19:46:48.938] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368208938
[2025-05-04 19:46:49.048] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209048
[2025-05-04 19:46:49.171] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209171
[2025-05-04 19:46:49.265] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209265
[2025-05-04 19:46:49.370] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209370
[2025-05-04 19:46:49.377] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209377
[2025-05-04 19:46:49.488] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209487
[2025-05-04 19:46:49.604] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209604
[2025-05-04 19:46:49.705] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209705
[2025-05-04 19:46:49.821] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209821
[2025-05-04 19:46:49.870] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209870
[2025-05-04 19:46:49.923] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368209923
[2025-05-04 19:46:50.037] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210037
[2025-05-04 19:46:50.152] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210152
[2025-05-04 19:46:50.254] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210254
[2025-05-04 19:46:50.366] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210366
[2025-05-04 19:46:50.371] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210371
[2025-05-04 19:46:50.471] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210471
[2025-05-04 19:46:50.587] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210587
[2025-05-04 19:46:50.688] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210688
[2025-05-04 19:46:50.803] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210803
[2025-05-04 19:46:50.865] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210865
[2025-05-04 19:46:50.912] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368210912
[2025-05-04 19:46:51.020] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211020
[2025-05-04 19:46:51.130] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211130
[2025-05-04 19:46:51.237] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211237
[2025-05-04 19:46:51.348] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211348
[2025-05-04 19:46:51.370] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211370
[2025-05-04 19:46:51.454] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211454
[2025-05-04 19:46:51.567] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211567
[2025-05-04 19:46:51.688] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211688
[2025-05-04 19:46:51.799] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211799
[2025-05-04 19:46:51.870] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211870
[2025-05-04 19:46:51.921] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368211921
[2025-05-04 19:46:52.018] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212018
[2025-05-04 19:46:52.127] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212127
[2025-05-04 19:46:52.238] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212238
[2025-05-04 19:46:52.346] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212346
[2025-05-04 19:46:52.362] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212362
[2025-05-04 19:46:52.454] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212454
[2025-05-04 19:46:52.566] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212566
[2025-05-04 19:46:52.687] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212687
[2025-05-04 19:46:52.783] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212783
[2025-05-04 19:46:52.870] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212870
[2025-05-04 19:46:52.894] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368212893
[2025-05-04 19:46:53.002] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213002
[2025-05-04 19:46:53.112] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213112
[2025-05-04 19:46:53.220] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213220
[2025-05-04 19:46:53.328] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213328
[2025-05-04 19:46:53.370] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213370
[2025-05-04 19:46:53.438] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213438
[2025-05-04 19:46:53.548] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213548
[2025-05-04 19:46:53.671] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213671
[2025-05-04 19:46:53.771] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213771
[2025-05-04 19:46:53.870] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213870
[2025-05-04 19:46:53.876] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213876
[2025-05-04 19:46:53.987] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368213987
[2025-05-04 19:46:54.104] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368214104
[2025-05-04 19:46:54.205] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368214205
[2025-05-04 19:46:54.321] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368214321
[2025-05-04 19:46:54.367] FIRE_DETECTION :: camera_id:None | bounding_box: | timestamp_ms:1746368214367
